Substrate Index,Materials Project ID,Initial formation energy,Final formation energy,Initial area,Final area,Work of Cleavage,Surface Energy
3677,mp-20300,0.6928075000000007,0.6928075000000007,17.286294667041,17.286294667041,0.08015685412570753,0.040078427062853764 
1610,mp-12894,0.28184459999999945,0.2817719999999994,12.632474640834001,12.632474640834001,0.11155557719821076,0.055763420867907774 
4446,mp-1218991,0.2842114000000002,0.1823287999999998,14.099131436040999,14.099131436040999,0.10079039311367895,0.032329792942762524 
341,mp-12595,0.8773242499999991,0.8372512499999996,12.284597440152,12.284597440152,0.285666422289909,0.13630910643656224 
926,mp-12673,2.6839714,2.2995316000000003,11.884186615908,11.884186615908,1.1292196457127637,0.48373769158965424 
3169,mp-997163,0.29125575000000037,0.1724382500000008,8.659149077288,8.659149077288,0.1345424347821577,0.0398279896698597 
2359,mp-13072,0.6979191999999997,0.6155805999999998,19.708663029135998,19.708663029135998,0.17705899151257537,0.07808502777306174 
208,mp-9364,1.4980787500000003,1.428252,15.085592264928,15.085592264928,0.39722106330099743,0.18935312249165004 
648,mp-989497,1.0364732000000003,0.7955281999999997,15.283478729281,15.283478729281,0.3390828810505893,0.13012878384746912 
3304,mp-1228866,0.3352602499999997,0.3185514999999999,17.948409778560002,17.948409778560002,0.07471642427074061,0.03549634802527416 
333,mp-2143,1.0370679999999997,1.0370679999999997,16.430335299225003,16.430335299225003,0.12623820282583237,0.06311910141291618 
4147,mp-1221393,0.930078,0.8545767500000014,8.328870570112,8.328870570112,0.44667664945476176,0.205208315534794 
1985,mp-8651,2.6796922000000007,2.662221600000001,15.308669446128,15.308669446128,0.8752204786411961,0.43475718274675934 
3857,mp-569006,0.3645455999999996,0.2927672000000001,16.878549890324,16.878549890324,0.10799079374969986,0.043363796342456434 
4339,mp-1206406,1.4534728000000008,1.3138444000000007,16.529574972964,16.529574972964,0.43965824964565664,0.19871115896036992 
2910,mp-5739,0.46020800000000006,0.4566963999999999,12.594826217242,12.594826217242,0.18269724093929415,0.09065158822413802 
2196,mp-20420,0.35606899999999975,0.30096225000000043,17.838498713262002,17.838498713262002,0.07984281765489173,0.0337430021256498 
3106,mp-1017548,0.5436886000000001,0.5025528000000001,12.13899746051,12.13899746051,0.2239429581267735,0.10349965094623353 
3793,mp-804,0.7086535000000005,0.31095775000000003,8.95861878681,8.95861878681,0.31641194557507857,0.06942091351354987 
1259,mp-1227296,0.584854,0.5178240000000001,16.126965373934,16.126965373934,0.14506238128229607,0.0642184053841845 
1497,mp-3556,2.0378620000000005,1.7456860000000005,12.125773690559999,12.125773690559999,0.8403018446511543,0.359912291897512 
3764,mp-1223650,0.06498456249999995,0.06230398749999999,20.110925561622,20.110925561622,0.025850451209072558,0.012392067646830872 
2459,mp-1007636,0.4896320000000003,0.3835057500000003,13.656106759432,13.656106759432,0.14341774229666776,0.05616619095850588 
4107,mp-661,1.0794922499999995,0.5968460000000002,15.695985209540002,15.695985209540002,0.2751002210027276,0.07605078522082677 
2232,mp-21109,0.6795278000000003,0.6743334000000004,18.97166817546,18.97166817546,0.1790901553082651,0.08886058328706381 
1054,mp-7121,0.3658825999999998,0.3377920000000003,15.386993573872001,15.386993573872001,0.11889346617434397,0.05488271610342233 
943,mp-1178355,1.1166600000000002,0.9711438000000001,15.221401835980002,15.221401835980002,0.3668059000191641,0.15950301596145247 
2334,mp-1215446,0.3421525000000001,0.2139562500000003,13.567984058999999,13.567984058999999,0.10087054893701511,0.031538399377478266 
